Column1,Column2
0.2739999999999999,0.06760000000000002
0.2749999999999999,0.06730000000000003
0.2751999999999999,0.06790000000000003
0.2735999999999999,0.06740000000000003
0.2731999999999999,0.06710000000000003
0.2737999999999999,0.06750000000000003
0.27399999999999985,0.06740000000000003
0.2737999999999999,0.06720000000000002
0.2732999999999999,0.06740000000000003
0.27339999999999987,0.06750000000000003
0.2741999999999999,0.06830000000000003
0.2741999999999999,0.06930000000000003
0.2751999999999999,0.06810000000000002
0.27589999999999987,0.06740000000000002
0.2756999999999999,0.06840000000000002
0.2747999999999999,0.06850000000000002
0.2752999999999999,0.06810000000000002
0.27589999999999987,0.06850000000000002
0.2762999999999999,0.06850000000000002
0.27639999999999987,0.06870000000000002
0.27639999999999987,0.06910000000000002
0.2766999999999999,0.06910000000000002
0.2781999999999999,0.06900000000000002
0.27839999999999987,0.06910000000000002
0.27939999999999987,0.06910000000000002
0.2796999999999999,0.07060000000000002
0.2792999999999999,0.06980000000000003
0.2796999999999999,0.06980000000000003
0.2801999999999999,0.06980000000000003
0.27989999999999987,0.07080000000000003
0.27999999999999986,0.07090000000000003
0.27949999999999986,0.07240000000000003
0.28009999999999985,0.07230000000000003
0.27969999999999984,0.07340000000000003
0.27949999999999986,0.07360000000000004
0.27939999999999987,0.07400000000000004
0.28049999999999986,0.07430000000000003
0.2807999999999999,0.07420000000000003
0.2807999999999999,0.07360000000000003
0.28099999999999986,0.07300000000000002
0.2807999999999999,0.07280000000000002
0.28099999999999986,0.07360000000000001
0.28169999999999984,0.07430000000000002
0.28149999999999986,0.07480000000000002
0.2818999999999999,0.07520000000000002
0.2821999999999999,0.07440000000000002
0.2829999999999999,0.07500000000000002
0.2834999999999999,0.07580000000000002
0.2834999999999999,0.07630000000000002
0.28389999999999993,0.07690000000000002
0.28479999999999994,0.07670000000000002
0.28529999999999994,0.07700000000000001
0.2849999999999999,0.07700000000000001
0.2846999999999999,0.07730000000000001
0.2850999999999999,0.07730000000000001
0.2856999999999999,0.07800000000000001
0.2856999999999999,0.07830000000000001
0.2855999999999999,0.07880000000000001
0.28639999999999993,0.0792
0.28719999999999996,0.07970000000000001
0.28789999999999993,0.0805
0.2890999999999999,0.0799
0.2892999999999999,0.0798
0.28999999999999987,0.07919999999999999
0.2902999999999999,0.0789
0.2902999999999999,0.0791
0.2902999999999999,0.0801
0.2901999999999999,0.08020000000000001
0.2914999999999999,0.0796
0.29189999999999994,0.0792
0.29269999999999996,0.07940000000000001
0.2935,0.07930000000000001
0.2939,0.07830000000000001
0.2952,0.07740000000000001
0.2948,0.07690000000000001
0.2945,0.07680000000000001
0.2955,0.07650000000000001
0.29419999999999996,0.07690000000000001
0.2946,0.07690000000000001
0.29469999999999996,0.07750000000000001
0.2951,0.07800000000000001
0.296,0.07900000000000001
0.2961,0.07980000000000001
0.29569999999999996,0.07930000000000001
0.29569999999999996,0.0792
0.29539999999999994,0.0809
0.2950999999999999,0.0811
0.29689999999999994,0.0806
0.29749999999999993,0.0801
0.29839999999999994,0.07980000000000001
0.29949999999999993,0.0806
0.3010999999999999,0.0805
0.3016999999999999,0.0813
0.3033999999999999,0.08259999999999999
0.3039999999999999,0.08299999999999999
0.30319999999999986,0.08199999999999999
0.30279999999999985,0.0802
0.30389999999999984,0.07999999999999999
0.30379999999999985,0.08049999999999999
0.30409999999999987,0.08159999999999999
0.3054999999999999,0.08209999999999999
0.30609999999999987,0.08199999999999999
0.3064999999999999,0.0832
0.3065999999999999,0.0837
0.30819999999999986,0.0838
0.30889999999999984,0.0831
0.30949999999999983,0.08189999999999999
0.30889999999999984,0.08139999999999999
0.3090999999999998,0.08079999999999998
0.3102999999999998,0.08129999999999998
0.3105999999999998,0.08109999999999998
0.31139999999999984,0.08089999999999997
0.31239999999999984,0.08159999999999998
0.31399999999999983,0.08179999999999998
0.31439999999999985,0.08189999999999999
0.31399999999999983,0.08189999999999999
0.31489999999999985,0.08129999999999998
0.3145999999999998,0.08169999999999998
0.3150999999999998,0.08129999999999998
0.3156999999999998,0.08099999999999999
0.3160999999999998,0.08129999999999998
0.3165999999999998,0.08109999999999998
0.3171999999999998,0.08109999999999998
0.3170999999999998,0.07999999999999997
0.31699999999999984,0.08019999999999998
0.31739999999999985,0.08069999999999998
0.31739999999999985,0.08169999999999998
0.3170999999999998,0.08159999999999998
0.3176999999999998,0.08129999999999998
0.3180999999999998,0.08179999999999998
0.31839999999999985,0.08099999999999999
0.31829999999999986,0.08159999999999999
0.31819999999999987,0.08189999999999999
0.3186999999999999,0.08139999999999999
0.3184999999999999,0.08149999999999999
0.31819999999999987,0.08289999999999999
0.3189999999999999,0.08369999999999998
0.3194999999999999,0.08379999999999999
0.3191999999999999,0.08289999999999999
0.3206999999999999,0.0831
0.32039999999999985,0.0822
0.3206999999999999,0.08299999999999999
0.3210999999999999,0.0832
0.32329999999999987,0.0836
0.3251999999999999,0.0832
0.3246999999999999,0.08299999999999999
0.3246999999999999,0.08329999999999999
0.3255999999999999,0.08349999999999999
0.32579999999999987,0.08399999999999999
0.3270999999999999,0.08449999999999999
0.3285999999999999,0.0857
0.3284999999999999,0.0866
0.3302999999999999,0.0868
0.3307999999999999,0.0871
0.3309999999999999,0.08789999999999999
0.3304999999999999,0.0885
0.3297999999999999,0.089
0.3309999999999999,0.089
0.3313999999999999,0.0891
0.33229999999999993,0.08889999999999999
0.33229999999999993,0.0885
0.33159999999999995,0.08789999999999999
0.33309999999999995,0.088
0.3334,0.08739999999999999
0.3337,0.0856
0.3355,0.0861
0.335,0.0862
0.3355,0.0865
0.3362,0.0875
0.3367,0.0871
0.3367,0.088
0.3368,0.0876
0.3378,0.0873
0.3371,0.0868
0.337,0.0872
0.33680000000000004,0.0872
0.33790000000000003,0.0867
0.339,0.0878
0.3381,0.0887
0.3386,0.0889
0.33890000000000003,0.0892
0.33980000000000005,0.0891
0.34070000000000006,0.0897
0.34020000000000006,0.0893
0.3410000000000001,0.0901
0.3419000000000001,0.089
0.3420000000000001,0.0891
0.34170000000000006,0.0893
0.3415000000000001,0.0893
0.34170000000000006,0.0887
0.34240000000000004,0.0884
0.3416,0.0882
0.3425,0.088
0.3436,0.08729999999999999
0.34390000000000004,0.08729999999999999
0.3431,0.08769999999999999
0.34340000000000004,0.08829999999999999
0.34370000000000006,0.08869999999999999
0.34470000000000006,0.08839999999999999
0.3456000000000001,0.08789999999999999
0.3456000000000001,0.0875
0.3450000000000001,0.087
0.3450000000000001,0.0872
0.3456000000000001,0.0864
0.3466000000000001,0.0862
